PLOT NO.,Age,Ground Cover,Slope_Class,PLOT SIZE_M2,YEAR,MONTH ,DAY,RAINFALL_MM,TOTAL_L
12,2,A,C,217.49,2007,6,7,16,0
12,2,A,C,217.49,2007,6,9,32.8,280
12,2,A,C,217.49,2007,6,10,1.4,0
12,2,A,C,217.49,2007,6,11,13,0
12,2,A,C,217.49,2007,6,12,7.2,0
12,2,A,C,217.49,2007,6,13,3,0
12,2,A,C,217.49,2007,6,14,15,20
12,2,A,C,217.49,2007,6,15,20.4,1000
12,2,A,C,217.49,2007,6,17,14,110
12,2,A,C,217.49,2007,6,18,41.4,4100
12,2,A,C,217.49,2007,6,19,21,2030
12,2,A,C,217.49,2007,6,21,54.8,8150
12,2,A,C,217.49,2007,6,23,31,2210
12,2,A,C,217.49,2007,6,26,1,0
12,2,A,C,217.49,2007,6,27,57.2,7700
12,2,A,C,217.49,2007,6,28,6.4,0
12,2,A,C,217.49,2007,6,29,6,0
12,2,A,C,217.49,2007,6,30,1,0
13,2,B,A,220.97,2007,6,3,4.2,5
13,2,B,A,220.97,2007,6,4,39.8,1747
13,2,B,A,220.97,2007,6,5,1.4,0
13,2,B,A,220.97,2007,6,6,1,0
13,2,B,A,220.97,2007,6,7,16,210
13,2,B,A,220.97,2007,6,9,32.8,1657
13,2,B,A,220.97,2007,6,10,1.4,0
13,2,B,A,220.97,2007,6,11,13,280
13,2,B,A,220.97,2007,6,12,7.2,60
13,2,B,A,220.97,2007,6,13,3,5
13,2,B,A,220.97,2007,6,14,15,460
13,2,B,A,220.97,2007,6,15,20.4,1657
13,2,B,A,220.97,2007,6,17,14,1060
13,2,B,A,220.97,2007,6,18,41.4,11917
13,2,B,A,220.97,2007,6,19,21,2377
13,2,B,A,220.97,2007,6,21,54.8,7237
13,2,B,A,220.97,2007,6,23,31,2917
13,2,B,A,220.97,2007,6,26,1,0
13,2,B,A,220.97,2007,6,27,57.2,12565
13,2,B,A,220.97,2007,6,28,6.4,50
13,2,B,A,220.97,2007,6,29,6,50
13,2,B,A,220.97,2007,6,30,1,0
14,2,B,B,220.95,2007,6,3,4.2,5
14,2,B,B,220.95,2007,6,4,39.8,1484
14,2,B,B,220.95,2007,6,5,1.4,0
14,2,B,B,220.95,2007,6,6,1,0
14,2,B,B,220.95,2007,6,7,16,155
14,2,B,B,220.95,2007,6,9,32.8,1484
14,2,B,B,220.95,2007,6,10,1.4,0
14,2,B,B,220.95,2007,6,11,13,220
14,2,B,B,220.95,2007,6,12,7.2,30
14,2,B,B,220.95,2007,6,13,3,5
14,2,B,B,220.95,2007,6,14,15,260
14,2,B,B,220.95,2007,6,15,20.4,1664
14,2,B,B,220.95,2007,6,17,14,720
14,2,B,B,220.95,2007,6,18,41.4,4184
14,2,B,B,220.95,2007,6,19,21,2564
14,2,B,B,220.95,2007,6,21,54.8,8684
14,2,B,B,220.95,2007,6,23,31,3644
14,2,B,B,220.95,2007,6,26,1,0
14,2,B,B,220.95,2007,6,27,57.2,8324
14,2,B,B,220.95,2007,6,28,6.4,20
14,2,B,B,220.95,2007,6,29,6,10
14,2,B,B,220.95,2007,6,30,1,0
15,2,B,C,219.25,2007,6,3,4.2,10
15,2,B,C,219.25,2007,6,4,39.8,1538
15,2,B,C,219.25,2007,6,5,1.4,0
15,2,B,C,219.25,2007,6,6,1,0
15,2,B,C,219.25,2007,6,7,16,230
15,2,B,C,219.25,2007,6,9,32.8,1358
15,2,B,C,219.25,2007,6,10,1.4,0
15,2,B,C,219.25,2007,6,11,13,290
15,2,B,C,219.25,2007,6,12,7.2,70
15,2,B,C,219.25,2007,6,13,3,5
15,2,B,C,219.25,2007,6,14,15,370
15,2,B,C,219.25,2007,6,15,20.4,1538
15,2,B,C,219.25,2007,6,17,14,880
15,2,B,C,219.25,2007,6,18,41.4,6038
15,2,B,C,219.25,2007,6,19,21,2618
15,2,B,C,219.25,2007,6,21,54.8,8198
15,2,B,C,219.25,2007,6,23,31,3878
15,2,B,C,219.25,2007,6,26,1,0
15,2,B,C,219.25,2007,6,27,57.2,6398
15,2,B,C,219.25,2007,6,28,6.4,30
15,2,B,C,219.25,2007,6,29,6,30
15,2,B,C,219.25,2007,6,30,1,0
1,2,A,C,222.57,2007,7,1,3.4,0
1,2,A,C,222.57,2007,7,8,23,10
1,2,A,C,222.57,2007,7,10,10,5
1,2,A,C,222.57,2007,7,12,16,10
1,2,A,C,222.57,2007,7,17,3.8,0
1,2,A,C,222.57,2007,7,18,40,650
1,2,A,C,222.57,2007,7,19,26,1040
1,2,A,C,222.57,2007,7,20,4,0
1,2,A,C,222.57,2007,7,21,10.8,5
1,2,A,C,222.57,2007,7,22,7.2,10
1,2,A,C,222.57,2007,7,23,11,25
1,2,A,C,222.57,2007,7,24,18,160
1,2,A,C,222.57,2007,7,25,47.2,0
1,2,A,C,222.57,2007,7,26,49.2,8072
1,2,A,C,222.57,2007,7,29,3.6,0
1,2,A,C,222.57,2007,7,30,18.2,240
1,2,A,C,222.57,2007,7,31,3,0
2,2,A,A,219.5,2007,7,1,3.4,0
2,2,A,A,219.5,2007,7,8,23,0
2,2,A,A,219.5,2007,7,10,10,15
2,2,A,A,219.5,2007,7,12,16,10
2,2,A,A,219.5,2007,7,17,3.8,0
2,2,A,A,219.5,2007,7,18,40,390
2,2,A,A,219.5,2007,7,19,26,590
2,2,A,A,219.5,2007,7,20,4,0
2,2,A,A,219.5,2007,7,21,10.8,5
2,2,A,A,219.5,2007,7,22,7.2,10
2,2,A,A,219.5,2007,7,23,11,50
2,2,A,A,219.5,2007,7,24,18,260
2,2,A,A,219.5,2007,7,25,47.2,0
2,2,A,A,219.5,2007,7,26,49.2,1830
2,2,A,A,219.5,2007,7,29,3.6,0
2,2,A,A,219.5,2007,7,30,18.2,230
2,2,A,A,219.5,2007,7,31,3,0
3,2,A,A,218.69,2007,7,1,3.4,0
3,2,A,A,218.69,2007,7,8,23,0
3,2,A,A,218.69,2007,7,10,10,10
3,2,A,A,218.69,2007,7,12,16,5
3,2,A,A,218.69,2007,7,17,3.8,0
3,2,A,A,218.69,2007,7,18,40,90
3,2,A,A,218.69,2007,7,19,26,510
3,2,A,A,218.69,2007,7,20,4,0
3,2,A,A,218.69,2007,7,21,10.8,5
3,2,A,A,218.69,2007,7,22,7.2,5
3,2,A,A,218.69,2007,7,23,11,30
3,2,A,A,218.69,2007,7,24,18,410
3,2,A,A,218.69,2007,7,25,47.2,0
3,2,A,A,218.69,2007,7,26,49.2,3992
3,2,A,A,218.69,2007,7,29,3.6,0
3,2,A,A,218.69,2007,7,30,18.2,340
3,2,A,A,218.69,2007,7,31,3,0
4,2,A,A,218.49,2007,7,1,3.4,0
4,2,A,A,218.49,2007,7,8,23,5
4,2,A,A,218.49,2007,7,10,10,10
4,2,A,A,218.49,2007,7,12,16,10
4,2,A,A,218.49,2007,7,17,3.8,0
4,2,A,A,218.49,2007,7,18,40,420
4,2,A,A,218.49,2007,7,19,26,640
4,2,A,A,218.49,2007,7,20,4,0
4,2,A,A,218.49,2007,7,21,10.8,5
4,2,A,A,218.49,2007,7,22,7.2,10
4,2,A,A,218.49,2007,7,23,11,140
4,2,A,A,218.49,2007,7,24,18,740
4,2,A,A,218.49,2007,7,25,47.2,0
4,2,A,A,218.49,2007,7,26,49.2,5093
4,2,A,A,218.49,2007,7,29,3.6,0
4,2,A,A,218.49,2007,7,30,18.2,730
4,2,A,A,218.49,2007,7,31,3,0
5,2,A,A,218.61,2007,7,1,3.4,0
5,2,A,A,218.61,2007,7,8,23,5
5,2,A,A,218.61,2007,7,10,10,10
5,2,A,A,218.61,2007,7,12,16,5
5,2,A,A,218.61,2007,7,17,3.8,0
5,2,A,A,218.61,2007,7,18,40,900
5,2,A,A,218.61,2007,7,19,26,1000
5,2,A,A,218.61,2007,7,20,4,0
5,2,A,A,218.61,2007,7,21,10.8,10
5,2,A,A,218.61,2007,7,22,7.2,10
5,2,A,A,218.61,2007,7,23,11,100
5,2,A,A,218.61,2007,7,24,18,100
5,2,A,A,218.61,2007,7,25,47.2,0
5,2,A,A,218.61,2007,7,26,49.2,1849
5,2,A,A,218.61,2007,7,29,3.6,0
5,2,A,A,218.61,2007,7,30,18.2,450
5,2,A,A,218.61,2007,7,31,3,0
6,2,A,C,218.03,2007,7,1,3.4,0
6,2,A,C,218.03,2007,7,8,23,0
6,2,A,C,218.03,2007,7,10,10,5
6,2,A,C,218.03,2007,7,12,16,5
6,2,A,C,218.03,2007,7,17,3.8,0
6,2,A,C,218.03,2007,7,18,40,1045
6,2,A,C,218.03,2007,7,19,26,1400
6,2,A,C,218.03,2007,7,20,4,0
6,2,A,C,218.03,2007,7,21,10.8,10
6,2,A,C,218.03,2007,7,22,7.2,10
6,2,A,C,218.03,2007,7,23,11,160
6,2,A,C,218.03,2007,7,24,18,480
6,2,A,C,218.03,2007,7,25,47.2,0
6,2,A,C,218.03,2007,7,8,49.2,8240
6,2,A,C,218.03,2007,7,29,3.6,0
6,2,A,C,218.03,2007,7,30,18.2,790
6,2,A,C,218.03,2007,7,31,3,0
7,2,A,A,218.08,2007,7,1,3.4,0
7,2,A,A,218.08,2007,7,26,23,0
7,2,A,A,218.08,2007,7,10,10,5
7,2,A,A,218.08,2007,7,12,16,5
7,2,A,A,218.08,2007,7,17,3.8,0
7,2,A,A,218.08,2007,7,18,40,520
7,2,A,A,218.08,2007,7,19,26,900
7,2,A,A,218.08,2007,7,20,4,0
7,2,A,A,218.08,2007,7,21,10.8,10
7,2,A,A,218.08,2007,7,22,7.2,10
7,2,A,A,218.08,2007,7,23,11,80
7,2,A,A,218.08,2007,7,24,18,420
7,2,A,A,218.08,2007,7,25,47.2,0
7,2,A,A,218.08,2007,7,26,49.2,5645
7,2,A,A,218.08,2007,7,29,3.6,0
7,2,A,A,218.08,2007,7,30,18.2,580
7,2,A,A,218.08,2007,7,31,3,0
8,2,B,C,217.88,2007,7,1,3.4,20
8,2,B,C,217.88,2007,7,8,23,90
8,2,B,C,217.88,2007,7,10,10,400
8,2,B,C,217.88,2007,7,12,16,360
8,2,B,C,217.88,2007,7,17,3.8,0
8,2,B,C,217.88,2007,7,18,40,3727
8,2,B,C,217.88,2007,7,19,26,2737
8,2,B,C,217.88,2007,7,20,4,40
8,2,B,C,217.88,2007,7,21,10.8,340
8,2,B,C,217.88,2007,7,22,7.2,300
8,2,B,C,217.88,2007,7,23,11,800
8,2,B,C,217.88,2007,7,24,18,1297
8,2,B,C,217.88,2007,7,25,47.2,0
8,2,B,C,217.88,2007,7,26,49.2,11647
8,2,B,C,217.88,2007,7,29,3.6,20
8,2,B,C,217.88,2007,7,30,18.2,1837
8,2,B,C,217.88,2007,7,31,3,0
9,2,B,C,217.3,2007,7,1,3.4,10
9,2,B,C,217.3,2007,7,8,23,50
9,2,B,C,217.3,2007,7,10,10,300
9,2,B,C,217.3,2007,7,12,16,170
9,2,B,C,217.3,2007,7,17,3.8,0
9,2,B,C,217.3,2007,7,18,40,3686
9,2,B,C,217.3,2007,7,19,26,2786
9,2,B,C,217.3,2007,7,20,4,10
9,2,B,C,217.3,2007,7,21,10.8,100
9,2,B,C,217.3,2007,7,22,7.2,160
9,2,B,C,217.3,2007,7,23,11,670
9,2,B,C,217.3,2007,7,24,18,1886
9,2,B,C,217.3,2007,7,25,47.2,0
9,2,B,C,217.3,2007,7,26,49.2,13334
9,2,B,C,217.3,2007,7,29,3.6,5
9,2,B,C,217.3,2007,7,30,18.2,1706
9,2,B,C,217.3,2007,7,31,3,0
10,2,B,C,221.45,2007,7,1,3.4,5
10,2,B,C,221.45,2007,7,8,23,30
10,2,B,C,221.45,2007,7,10,10,140
10,2,B,C,221.45,2007,7,12,16,60
10,2,B,C,221.45,2007,7,17,3.8,0
10,2,B,C,221.45,2007,7,18,40,1490
10,2,B,C,221.45,2007,7,19,26,1400
10,2,B,C,221.45,2007,7,20,4,10
10,2,B,C,221.45,2007,7,21,10.8,90
10,2,B,C,221.45,2007,7,22,7.2,70
10,2,B,C,221.45,2007,7,23,11,260
10,2,B,C,221.45,2007,7,24,18,510
10,2,B,C,221.45,2007,7,25,47.2,0
10,2,B,C,221.45,2007,7,26,49.2,6170
10,2,B,C,221.45,2007,7,29,3.6,5
10,2,B,C,221.45,2007,7,30,18.2,600
10,2,B,C,221.45,2007,7,31,3,0
11,2,A,A,220.43,2007,7,1,3.4,0
11,2,A,A,220.43,2007,7,8,23,10
11,2,A,A,220.43,2007,7,10,10,20
11,2,A,A,220.43,2007,7,12,16,10
11,2,A,A,220.43,2007,7,17,3.8,0
11,2,A,A,220.43,2007,7,18,40,1050
11,2,A,A,220.43,2007,7,19,26,1640
11,2,A,A,220.43,2007,7,20,4,5
11,2,A,A,220.43,2007,7,21,10.8,20
11,2,A,A,220.43,2007,7,22,7.2,10
11,2,A,A,220.43,2007,7,23,11,140
11,2,A,A,220.43,2007,7,24,18,680
11,2,A,A,220.43,2007,7,25,47.2,0
11,2,A,A,220.43,2007,7,26,49.2,9200
11,2,A,A,220.43,2007,7,29,3.6,0
11,2,A,A,220.43,2007,7,30,18.2,790
11,2,A,A,220.43,2007,7,31,3,0
12,2,A,C,217.49,2007,7,1,3.4,0
12,2,A,C,217.49,2007,7,8,23,0
12,2,A,C,217.49,2007,7,10,10,20
12,2,A,C,217.49,2007,7,12,16,5
12,2,A,C,217.49,2007,7,17,3.8,0
12,2,A,C,217.49,2007,7,18,40,1490
12,2,A,C,217.49,2007,7,19,26,1760
12,2,A,C,217.49,2007,7,20,4,0
12,2,A,C,217.49,2007,7,21,10.8,10
12,2,A,C,217.49,2007,7,22,7.2,10
12,2,A,C,217.49,2007,7,23,11,120
12,2,A,C,217.49,2007,7,24,18,1310
12,2,A,C,217.49,2007,7,25,47.2,0
12,2,A,C,217.49,2007,7,26,49.2,9140
12,2,A,C,217.49,2007,7,29,3.6,0
12,2,A,C,217.49,2007,7,30,18.2,1220
12,2,A,C,217.49,2007,7,31,3,0
13,2,B,A,220.97,2007,7,1,3.4,15
13,2,B,A,220.97,2007,7,8,23,30
13,2,B,A,220.97,2007,7,10,10,460
13,2,B,A,220.97,2007,7,12,16,300
13,2,B,A,220.97,2007,7,17,3.8,5
13,2,B,A,220.97,2007,7,18,40,2917
13,2,B,A,220.97,2007,7,19,26,2557
13,2,B,A,220.97,2007,7,20,4,15
13,2,B,A,220.97,2007,7,21,10.8,300
13,2,B,A,220.97,2007,7,22,7.2,240
13,2,B,A,220.97,2007,7,23,11,800
13,2,B,A,220.97,2007,7,24,18,1297
13,2,B,A,220.97,2007,7,25,47.2,0
13,2,B,A,220.97,2007,7,26,49.2,9217
13,2,B,A,220.97,2007,7,29,3.6,15
13,2,B,A,220.97,2007,7,30,18.2,1837
13,2,B,A,220.97,2007,7,31,3,0
14,2,B,B,220.95,2007,7,1,3.4,5
14,2,B,B,220.95,2007,7,8,23,30
14,2,B,B,220.95,2007,7,10,10,250
14,2,B,B,220.95,2007,7,12,16,80
14,2,B,B,220.95,2007,7,17,3.8,0
14,2,B,B,220.95,2007,7,18,40,2924
14,2,B,B,220.95,2007,7,19,26,2204
14,2,B,B,220.95,2007,7,20,4,5
14,2,B,B,220.95,2007,7,21,10.8,160
14,2,B,B,220.95,2007,7,22,7.2,130
14,2,B,B,220.95,2007,7,23,11,460
14,2,B,B,220.95,2007,7,24,18,1304
14,2,B,B,220.95,2007,7,25,47.2,0
14,2,B,B,220.95,2007,7,26,49.2,11654
14,2,B,B,220.95,2007,7,29,3.6,10
14,2,B,B,220.95,2007,7,30,18.2,1664
14,2,B,B,220.95,2007,7,31,3,0
15,2,B,C,219.25,2007,7,1,3.4,10
15,2,B,C,219.25,2007,7,8,23,70
15,2,B,C,219.25,2007,7,10,10,280
15,2,B,C,219.25,2007,7,12,16,130
15,2,B,C,219.25,2007,7,17,3.8,5
15,2,B,C,219.25,2007,7,18,40,2438
15,2,B,C,219.25,2007,7,19,26,2258
15,2,B,C,219.25,2007,7,20,4,10
15,2,B,C,219.25,2007,7,21,10.8,200
15,2,B,C,219.25,2007,7,22,7.2,150
15,2,B,C,219.25,2007,7,23,11,450
15,2,B,C,219.25,2007,7,24,18,1178
15,2,B,C,219.25,2007,7,25,47.2,0
15,2,B,C,219.25,2007,7,26,49.2,9278
15,2,B,C,219.25,2007,7,29,3.6,10
15,2,B,C,219.25,2007,7,30,18.2,1358
15,2,B,C,219.25,2007,7,31,3,0
1,2,A,C,222.57,2007,8,1,1,0
1,2,A,C,222.57,2007,8,2,8,5
1,2,A,C,222.57,2007,8,8,8.4,0
1,2,A,C,222.57,2007,8,9,1.2,0
1,2,A,C,222.57,2007,8,15,28.4,10
1,2,A,C,222.57,2007,8,23,23,10
1,2,A,C,222.57,2007,8,25,6.8,0
1,2,A,C,222.57,2007,8,27,19,10
1,2,A,C,222.57,2007,8,29,1.8,0
1,2,A,C,222.57,2007,8,30,4.8,0
1,2,A,C,222.57,2007,8,24,1.8,0
2,2,A,A,219.5,2007,8,1,1,0
2,2,A,A,219.5,2007,8,2,8,5
2,2,A,A,219.5,2007,8,8,8.4,0
2,2,A,A,219.5,2007,8,9,1.2,0
2,2,A,A,219.5,2007,8,15,28.4,10
2,2,A,A,219.5,2007,8,23,23,5
2,2,A,A,219.5,2007,8,25,6.8,0
2,2,A,A,219.5,2007,8,27,19,20
2,2,A,A,219.5,2007,8,29,1.8,0
2,2,A,A,219.5,2007,8,30,4.8,0
2,2,A,A,219.5,2007,8,24,1.8,0
3,2,A,A,218.69,2007,8,1,1,0
3,2,A,A,218.69,2007,8,2,8,5
3,2,A,A,218.69,2007,8,8,8.4,0
3,2,A,A,218.69,2007,8,9,1.2,0
3,2,A,A,218.69,2007,8,15,28.4,20
3,2,A,A,218.69,2007,8,23,23,5
3,2,A,A,218.69,2007,8,25,6.8,0
3,2,A,A,218.69,2007,8,27,19,10
3,2,A,A,218.69,2007,8,29,1.8,0
3,2,A,A,218.69,2007,8,30,4.8,0
3,2,A,A,218.69,2007,8,24,1.8,0
4,2,A,A,218.49,2007,8,1,1,0
4,2,A,A,218.49,2007,8,2,8,5
4,2,A,A,218.49,2007,8,8,8.4,0
4,2,A,A,218.49,2007,8,9,1.2,0
4,2,A,A,218.49,2007,8,15,28.4,5
4,2,A,A,218.49,2007,8,23,23,5
4,2,A,A,218.49,2007,8,25,6.8,0
4,2,A,A,218.49,2007,8,27,19,10
4,2,A,A,218.49,2007,8,29,1.8,0
4,2,A,A,218.49,2007,8,30,4.8,0
4,2,A,A,218.49,2007,8,24,1.8,0
5,2,A,A,218.61,2007,8,1,1,0
5,2,A,A,218.61,2007,8,2,8,5
5,2,A,A,218.61,2007,8,8,8.4,0
5,2,A,A,218.61,2007,8,9,1.2,0
5,2,A,A,218.61,2007,8,15,28.4,5
5,2,A,A,218.61,2007,8,23,23,5
5,2,A,A,218.61,2007,8,25,6.8,0
5,2,A,A,218.61,2007,8,27,19,10
5,2,A,A,218.61,2007,8,29,1.8,0
5,2,A,A,218.61,2007,8,30,4.8,0
5,2,A,A,218.61,2007,8,24,1.8,0
6,2,A,C,218.03,2007,8,1,1,0
6,2,A,C,218.03,2007,8,2,8,5
6,2,A,C,218.03,2007,8,8,8.4,0
6,2,A,C,218.03,2007,8,9,1.2,0
6,2,A,C,218.03,2007,8,15,28.4,5
6,2,A,C,218.03,2007,8,23,23,5
6,2,A,C,218.03,2007,8,25,6.8,0
6,2,A,C,218.03,2007,8,27,19,10
6,2,A,C,218.03,2007,8,29,1.8,0
6,2,A,C,218.03,2007,8,30,4.8,0
6,2,A,C,218.03,2007,8,24,1.8,0
7,2,A,A,218.08,2007,8,1,1,0
7,2,A,A,218.08,2007,8,2,8,5
7,2,A,A,218.08,2007,8,8,8.4,0
7,2,A,A,218.08,2007,8,9,1.2,0
7,2,A,A,218.08,2007,8,15,28.4,10
7,2,A,A,218.08,2007,8,23,23,5
7,2,A,A,218.08,2007,8,25,6.8,0
7,2,A,A,218.08,2007,8,27,19,10
7,2,A,A,218.08,2007,8,29,1.8,0
7,2,A,A,218.08,2007,8,30,4.8,0
7,2,A,A,218.08,2007,8,24,1.8,0
8,2,B,C,217.88,2007,8,1,1,0
8,2,B,C,217.88,2007,8,2,8,90
8,2,B,C,217.88,2007,8,8,8.4,20
8,2,B,C,217.88,2007,8,9,1.2,0
8,2,B,C,217.88,2007,8,15,28.4,760
8,2,B,C,217.88,2007,8,23,23,600
8,2,B,C,217.88,2007,8,25,6.8,80
8,2,B,C,217.88,2007,8,27,19,890
8,2,B,C,217.88,2007,8,29,1.8,0
8,2,B,C,217.88,2007,8,30,4.8,30
8,2,B,C,217.88,2007,8,24,1.8,0
9,2,B,C,217.3,2007,8,1,1,0
9,2,B,C,217.3,2007,8,2,8,20
9,2,B,C,217.3,2007,8,8,8.4,5
9,2,B,C,217.3,2007,8,9,1.2,0
9,2,B,C,217.3,2007,8,15,28.4,540
9,2,B,C,217.3,2007,8,23,23,480
9,2,B,C,217.3,2007,8,25,6.8,15
9,2,B,C,217.3,2007,8,27,19,700
9,2,B,C,217.3,2007,8,29,1.8,0
9,2,B,C,217.3,2007,8,30,4.8,20
9,2,B,C,217.3,2007,8,24,1.8,0
10,2,B,C,221.45,2007,8,1,1,0
10,2,B,C,221.45,2007,8,2,8,15
10,2,B,C,221.45,2007,8,8,8.4,10
10,2,B,C,221.45,2007,8,9,1.2,0
10,2,B,C,221.45,2007,8,15,28.4,150
10,2,B,C,221.45,2007,8,23,23,230
10,2,B,C,221.45,2007,8,25,6.8,10
10,2,B,C,221.45,2007,8,27,19,190
10,2,B,C,221.45,2007,8,29,1.8,0
10,2,B,C,221.45,2007,8,30,4.8,10
10,2,B,C,221.45,2007,8,24,1.8,0
11,2,A,A,220.43,2007,8,1,1,0
11,2,A,A,220.43,2007,8,2,8,5
11,2,A,A,220.43,2007,8,8,8.4,0
11,2,A,A,220.43,2007,8,9,1.2,0
11,2,A,A,220.43,2007,8,15,28.4,60
11,2,A,A,220.43,2007,8,23,23,30
11,2,A,A,220.43,2007,8,25,6.8,0
11,2,A,A,220.43,2007,8,27,19,50
11,2,A,A,220.43,2007,8,29,1.8,0
11,2,A,A,220.43,2007,8,30,4.8,0
11,2,A,A,220.43,2007,8,24,1.8,0
12,2,A,C,217.49,2007,8,1,1,0
12,2,A,C,217.49,2007,8,2,8,5
12,2,A,C,217.49,2007,8,8,8.4,0
12,2,A,C,217.49,2007,8,9,1.2,0
12,2,A,C,217.49,2007,8,15,28.4,40
12,2,A,C,217.49,2007,8,23,23,10
12,2,A,C,217.49,2007,8,25,6.8,0
12,2,A,C,217.49,2007,8,27,19,60
12,2,A,C,217.49,2007,8,29,1.8,0
12,2,A,C,217.49,2007,8,30,4.8,0
12,2,A,C,217.49,2007,8,24,1.8,0
13,2,B,A,220.97,2007,8,1,1,0
13,2,B,A,220.97,2007,8,2,8,60
13,2,B,A,220.97,2007,8,8,8.4,5
13,2,B,A,220.97,2007,8,9,1.2,0
13,2,B,A,220.97,2007,8,15,28.4,600
13,2,B,A,220.97,2007,8,23,23,480
13,2,B,A,220.97,2007,8,25,6.8,20
13,2,B,A,220.97,2007,8,27,19,690
13,2,B,A,220.97,2007,8,29,1.8,0
13,2,B,A,220.97,2007,8,30,4.8,15
13,2,B,A,220.97,2007,8,24,1.8,0
14,2,B,B,220.95,2007,8,1,1,0
14,2,B,B,220.95,2007,8,2,8,30
14,2,B,B,220.95,2007,8,8,8.4,5
14,2,B,B,220.95,2007,8,9,1.2,0
14,2,B,B,220.95,2007,8,15,28.4,300
14,2,B,B,220.95,2007,8,23,23,300
14,2,B,B,220.95,2007,8,25,6.8,10
14,2,B,B,220.95,2007,8,27,19,310
14,2,B,B,220.95,2007,8,29,1.8,0
14,2,B,B,220.95,2007,8,30,4.8,10
14,2,B,B,220.95,2007,8,24,1.8,0
15,2,B,C,219.25,2007,8,1,1,0
15,2,B,C,219.25,2007,8,2,8,30
15,2,B,C,219.25,2007,8,8,8.4,20
15,2,B,C,219.25,2007,8,9,1.2,0
15,2,B,C,219.25,2007,8,15,28.4,380
15,2,B,C,219.25,2007,8,23,23,340
15,2,B,C,219.25,2007,8,25,6.8,20
15,2,B,C,219.25,2007,8,27,19,500
15,2,B,C,219.25,2007,8,29,1.8,0
15,2,B,C,219.25,2007,8,30,4.8,20
15,2,B,C,219.25,2007,8,24,1.8,0
1,2,A,C,222.57,2007,9,5,29,15
1,2,A,C,222.57,2007,9,6,6.2,0
1,2,A,C,222.57,2007,9,9,7,0
1,2,A,C,222.57,2007,9,10,6,5
1,2,A,C,222.57,2007,9,11,10,5
1,2,A,C,222.57,2007,9,13,4.6,0
1,2,A,C,222.57,2007,9,15,57,1142
1,2,A,C,222.57,2007,9,17,1.8,0
1,2,A,C,222.57,2007,9,18,5,0
1,2,A,C,222.57,2007,9,19,2,0
1,2,A,C,222.57,2007,9,20,3.2,0
1,2,A,C,222.57,2007,9,24,1.8,0
1,2,A,C,222.57,2007,9,25,9,0
2,2,A,A,219.5,2007,9,5,29,15
2,2,A,A,219.5,2007,9,6,6.2,0
2,2,A,A,219.5,2007,9,9,7,0
2,2,A,A,219.5,2007,9,10,6,5
2,2,A,A,219.5,2007,9,11,10,0
2,2,A,A,219.5,2007,9,13,4.6,0
2,2,A,A,219.5,2007,9,15,57,950
2,2,A,A,219.5,2007,9,17,1.8,0
2,2,A,A,219.5,2007,9,18,5,0
2,2,A,A,219.5,2007,9,19,2,0
2,2,A,A,219.5,2007,9,20,3.2,0
2,2,A,A,219.5,2007,9,24,1.8,0
2,2,A,A,219.5,2007,9,25,9,0
3,2,A,A,218.69,2007,9,5,29,10
3,2,A,A,218.69,2007,9,6,6.2,0
3,2,A,A,218.69,2007,9,9,7,0
3,2,A,A,218.69,2007,9,10,6,5
3,2,A,A,218.69,2007,9,11,10,5
3,2,A,A,218.69,2007,9,13,4.6,5
3,2,A,A,218.69,2007,9,15,57,330
3,2,A,A,218.69,2007,9,17,1.8,0
3,2,A,A,218.69,2007,9,18,5,0
3,2,A,A,218.69,2007,9,19,2,0
3,2,A,A,218.69,2007,9,20,3.2,0
3,2,A,A,218.69,2007,9,24,1.8,0
3,2,A,A,218.69,2007,9,25,9,0
4,2,A,A,218.49,2007,9,5,29,10
4,2,A,A,218.49,2007,9,6,6.2,0
4,2,A,A,218.49,2007,9,9,7,0
4,2,A,A,218.49,2007,9,10,6,5
4,2,A,A,218.49,2007,9,11,10,5
4,2,A,A,218.49,2007,9,13,4.6,0
4,2,A,A,218.49,2007,9,15,57,610
4,2,A,A,218.49,2007,9,17,1.8,0
4,2,A,A,218.49,2007,9,18,5,0
4,2,A,A,218.49,2007,9,19,2,0
4,2,A,A,218.49,2007,9,20,3.2,0
4,2,A,A,218.49,2007,9,24,1.8,0
4,2,A,A,218.49,2007,9,25,9,0
5,2,A,A,218.61,2007,9,5,29,10
5,2,A,A,218.61,2007,9,6,6.2,0
5,2,A,A,218.61,2007,9,9,7,0
5,2,A,A,218.61,2007,9,10,6,5
5,2,A,A,218.61,2007,9,11,10,0
5,2,A,A,218.61,2007,9,13,4.6,5
5,2,A,A,218.61,2007,9,15,57,1309
5,2,A,A,218.61,2007,9,17,1.8,0
5,2,A,A,218.61,2007,9,18,5,0
5,2,A,A,218.61,2007,9,19,2,0
5,2,A,A,218.61,2007,9,20,3.2,0
5,2,A,A,218.61,2007,9,24,1.8,0
5,2,A,A,218.61,2007,9,25,9,0
6,2,A,C,218.03,2007,9,5,29,5
6,2,A,C,218.03,2007,9,6,6.2,0
6,2,A,C,218.03,2007,9,9,7,0
6,2,A,C,218.03,2007,9,10,6,5
6,2,A,C,218.03,2007,9,11,10,5
6,2,A,C,218.03,2007,9,13,4.6,5
6,2,A,C,218.03,2007,9,15,57,2210
